ID,Age,Education,Marital_Status,Income,Total_Spending,Total_Purchases,Recency,Total_Campaign_Accepted,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Customer_Segment
10311,45,Graduation,Married,4428.0,359,25,0,0,25,0,0,High-Value & Highly Engaged Customers
5117,51,2n Cycle,Married,32632.0,576,16,32,0,4,4,8,Low-Value / Low-Engagement Customers
4867,46,PhD,Single,38236.0,88,7,2,0,3,0,4,Regular / Moderate-Value Customers
9289,35,Graduation,Married,36781.0,63,5,16,0,2,1,2,Regular / Moderate-Value Customers
10913,30,Master,Single,31385.0,27,3,56,1,1,0,2,Low-Value / Low-Engagement Customers
3032,30,Graduation,Married,24570.0,193,8,97,0,4,0,4,Low-Value / Low-Engagement Customers
8524,40,PhD,Divorced,25509.0,101,6,15,0,3,0,3,Low-Value / Low-Engagement Customers
3334,63,Graduation,Married,94642.0,2211,21,35,2,5,7,9,High-Value & Highly Engaged Customers
4470,52,Master,Married,58646.0,140,7,3,0,2,1,4,Regular / Moderate-Value Customers
1406,39,Graduation,Single,53201.0,415,14,49,0,6,3,5,Regular / Moderate-Value Customers
8619,57,Graduation,Together,21994.0,22,3,4,0,0,0,3,Low-Value / Low-Engagement Customers
10821,36,Graduation,Married,57113.0,263,10,45,0,4,1,5,Regular / Moderate-Value Customers
4552,23,Graduation,Married,51373.0,393,11,37,0,3,5,3,Low-Value / Low-Engagement Customers
898,28,Graduation,Married,23477.0,147,7,39,0,3,0,4,Low-Value / Low-Engagement Customers
9797,58,Graduation,Married,58116.0,443,14,38,0,3,3,8,Regular / Moderate-Value Customers
10949,51,PhD,Divorced,72968.0,1958,18,8,1,5,5,8,High-Value & Highly Engaged Customers
8212,43,Master,Married,39791.0,174,8,89,0,3,1,4,Regular / Moderate-Value Customers
6248,67,Master,Single,91712.0,2217,27,47,1,9,7,11,High-Value & Highly Engaged Customers
10164,56,Graduation,Single,94472.0,1691,15,75,2,5,5,5,High-Value & Highly Engaged Customers
4547,54,Graduation,Together,13672.0,25,4,86,0,1,0,3,Low-Value / Low-Engagement Customers
6815,34,2n Cycle,Married,96547.0,809,21,4,3,7,6,8,High-Value & Highly Engaged Customers
4122,39,Graduation,Married,79205.0,895,15,73,1,6,5,4,High-Value & Highly Engaged Customers
10841,39,PhD,Together,56559.0,484,15,46,0,4,3,8,Regular / Moderate-Value Customers
5370,41,PhD,Married,32644.0,413,14,38,1,7,1,6,Regular / Moderate-Value Customers
176,34,2n Cycle,Single,67506.0,331,11,73,0,4,1,6,Low-Value / Low-Engagement Customers
4860,44,Graduation,Single,24206.0,25,4,66,0,1,0,3,Low-Value / Low-Engagement Customers
10757,47,PhD,Divorced,28420.0,13,3,36,0,1,0,2,Low-Value / Low-Engagement Customers
4023,44,Graduation,Married,22979.0,115,7,29,0,3,2,2,Low-Value / Low-Engagement Customers
6679,48,Graduation,Single,33279.0,16,3,29,0,0,0,3,Low-Value / Low-Engagement Customers
9923,42,Master,Single,46423.0,92,6,6,0,2,0,4,Regular / Moderate-Value Customers
7181,37,Graduation,Married,30368.0,52,5,97,0,2,0,3,Regular / Moderate-Value Customers
3599,44,Graduation,Married,63684.0,1464,20,61,0,8,4,8,High-Value & Highly Engaged Customers
405,50,Graduation,Divorced,41638.0,441,13,68,1,5,5,3,Regular / Moderate-Value Customers
6870,55,PhD,Divorced,68805.0,283,11,73,0,3,1,7,Regular / Moderate-Value Customers
832,48,PhD,Together,65814.0,747,20,90,0,8,2,10,Regular / Moderate-Value Customers
2002,56,Graduation,Divorced,71964.0,1870,16,81,0,5,6,5,High-Value & Highly Engaged Customers
3657,28,Graduation,Single,39146.0,165,8,1,0,4,0,4,Regular / Moderate-Value Customers
500,37,Graduation,Together,96876.0,1941,23,79,3,7,7,9,High-Value & Highly Engaged Customers
1951,33,Basic,Married,34445.0,839,21,92,0,11,2,8,Low-Value / Low-Engagement Customers
3262,56,Graduation,Single,68281.0,1655,24,31,0,2,9,13,High-Value & Highly Engaged Customers
4102,39,2n Cycle,Married,37284.0,23,3,46,0,0,0,3,Low-Value / Low-Engagement Customers
7042,31,Graduation,Married,36790.0,66,5,14,0,2,1,2,Low-Value / Low-Engagement Customers
10598,47,Graduation,Together,27943.0,37,5,89,0,2,0,3,Low-Value / Low-Engagement Customers
255,63,Graduation,Divorced,22263.0,21,4,31,0,1,0,3,Regular / Moderate-Value Customers
2375,42,Graduation,Together,30261.0,22,3,75,0,0,0,3,Low-Value / Low-Engagement Customers
9829,36,Graduation,Together,28587.0,78,6,42,0,2,0,4,Low-Value / Low-Engagement Customers
6214,32,Master,Married,43815.0,79,5,53,0,2,0,3,Low-Value / Low-Engagement Customers
4954,58,Graduation,Married,48195.0,265,11,53,0,4,2,5,Regular / Moderate-Value Customers
7861,62,Master,Married,77027.0,1175,17,23,0,8,3,6,High-Value & Highly Engaged Customers
4837,49,PhD,Married,71322.0,1305,26,57,0,8,5,13,High-Value & Highly Engaged Customers
9423,35,Master,Married,32765.0,46,6,49,0,2,0,4,Low-Value / Low-Engagement Customers
4198,49,Graduation,Together,29672.0,25,3,6,0,0,0,3,Low-Value / Low-Engagement Customers
153,61,Graduation,Divorced,23272.0,46,4,29,0,1,0,3,Low-Value / Low-Engagement Customers
9323,65,Master,Together,49912.0,874,22,5,1,10,5,7,High-Value & Highly Engaged Customers
10001,29,2n Cycle,Together,7500.0,100,6,98,0,2,1,3,Low-Value / Low-Engagement Customers
3945,67,PhD,Widow,68117.0,930,23,80,1,11,8,4,High-Value & Highly Engaged Customers
3799,59,Graduation,Married,67225.0,868,20,4,0,7,2,11,High-Value & Highly Engaged Customers
8625,38,Graduation,Married,17649.0,45,6,70,0,3,0,3,Low-Value / Low-Engagement Customers
3491,39,Graduation,Together,55914.0,1260,25,32,0,11,6,8,High-Value & Highly Engaged Customers
983,30,Graduation,Married,40059.0,414,11,82,1,6,2,3,Low-Value / Low-Engagement Customers
9119,64,Graduation,Together,60905.0,392,13,27,0,3,3,7,Regular / Moderate-Value Customers
4786,37,Graduation,Married,75330.0,1109,25,94,0,10,3,12,Regular / Moderate-Value Customers
5872,63,Graduation,Single,60689.0,639,18,23,0,4,4,10,High-Value & Highly Engaged Customers
6568,30,Graduation,Married,38680.0,79,5,97,0,2,0,3,Low-Value / Low-Engagement Customers
5628,32,Graduation,Together,61416.0,1665,23,25,1,10,3,10,High-Value & Highly Engaged Customers
5631,23,Graduation,Single,49767.0,692,17,92,0,5,4,8,High-Value & Highly Engaged Customers
4974,44,Graduation,Single,83273.0,1392,19,98,0,4,6,9,Regular / Moderate-Value Customers
8416,33,Graduation,Married,29009.0,44,5,19,0,2,0,3,Low-Value / Low-Engagement Customers
5454,35,Master,Married,45057.0,50,5,80,0,2,0,3,Regular / Moderate-Value Customers
4095,43,Graduation,Married,37150.0,467,13,80,0,4,3,6,Low-Value / Low-Engagement Customers
5474,44,Graduation,Single,43020.0,223,9,79,0,4,1,4,Low-Value / Low-Engagement Customers
4268,55,Graduation,Married,53154.0,158,8,50,0,3,1,4,Regular / Moderate-Value Customers
10701,41,Graduation,Married,65308.0,1211,27,60,2,7,8,12,High-Value & Highly Engaged Customers
3507,44,Graduation,Single,76467.0,1575,12,44,0,2,5,5,High-Value & Highly Engaged Customers
2079,67,2n Cycle,Married,81044.0,1208,21,0,0,5,6,10,High-Value & Highly Engaged Customers
626,63,Graduation,Married,32871.0,43,4,28,0,1,0,3,Regular / Moderate-Value Customers
4426,39,Graduation,Single,55801.0,527,15,35,1,7,2,6,Regular / Moderate-Value Customers
2591,55,Graduation,Widow,76320.0,932,13,49,0,6,3,4,High-Value & Highly Engaged Customers
10509,59,Master,Single,36927.0,71,6,46,0,3,0,3,Regular / Moderate-Value Customers
6382,61,Graduation,Together,48794.0,54,4,97,0,1,0,3,Regular / Moderate-Value Customers
6673,49,Graduation,Single,23478.0,129,6,51,0,3,0,3,Low-Value / Low-Engagement Customers
7441,41,Graduation,Divorced,71128.0,1615,24,80,0,2,10,12,High-Value & Highly Engaged Customers
1071,38,PhD,Divorced,70179.0,1034,23,10,0,7,3,13,High-Value & Highly Engaged Customers
10061,64,Graduation,Married,59462.0,1088,23,29,0,9,2,12,Regular / Moderate-Value Customers
7187,45,Master,Together,51373.0,721,18,52,0,4,10,4,Regular / Moderate-Value Customers
8775,45,Graduation,Together,38361.0,137,7,74,0,3,1,3,Low-Value / Low-Engagement Customers
1612,33,PhD,Single,51373.0,47,6,82,0,3,0,3,Regular / Moderate-Value Customers
2345,32,PhD,Together,70038.0,1244,16,54,0,4,4,8,High-Value & Highly Engaged Customers
322,36,Graduation,Together,42554.0,41,5,93,0,2,0,3,Regular / Moderate-Value Customers
10897,40,Graduation,Married,67445.0,1174,27,63,0,9,6,12,High-Value & Highly Engaged Customers
123,63,Graduation,Widow,67046.0,993,13,92,0,4,5,4,High-Value & Highly Engaged Customers
6103,66,Graduation,Married,42192.0,100,6,40,0,2,1,3,Low-Value / Low-Engagement Customers
7899,62,PhD,Married,77610.0,1680,15,70,0,4,7,4,High-Value & Highly Engaged Customers
10500,30,Graduation,Married,31761.0,98,7,96,0,3,0,4,Low-Value / Low-Engagement Customers
1655,35,Graduation,Together,34350.0,48,4,81,0,1,0,3,Low-Value / Low-Engagement Customers
2406,65,Graduation,Together,54591.0,519,16,63,0,6,2,8,Regular / Moderate-Value Customers
2712,58,Graduation,Married,71866.0,715,19,85,0,6,3,10,High-Value & Highly Engaged Customers
5517,45,Graduation,Married,25293.0,37,4,51,0,1,1,2,Regular / Moderate-Value Customers
10643,27,PhD,Single,42000.0,653,18,23,0,5,2,11,High-Value & Highly Engaged Customers
2254,31,Graduation,Married,69520.0,1455,20,95,0,9,6,5,High-Value & Highly Engaged Customers
10281,44,Graduation,Divorced,64713.0,602,17,11,0,5,5,7,High-Value & Highly Engaged Customers
6958,37,Master,Married,27889.0,26,4,42,0,1,1,2,Regular / Moderate-Value Customers
954,54,Basic,Widow,22123.0,102,6,77,0,2,1,3,Low-Value / Low-Engagement Customers
5079,43,Graduation,Married,51373.0,97,6,82,0,2,1,3,Regular / Moderate-Value Customers
10339,60,Master,Together,51373.0,207,9,83,0,4,1,4,Regular / Moderate-Value Customers
4643,41,Graduation,Married,27803.0,176,7,40,0,3,0,4,Low-Value / Low-Engagement Customers
3117,59,Graduation,Single,51373.0,450,12,95,0,6,1,5,Regular / Moderate-Value Customers
6497,54,Graduation,Married,51651.0,433,13,32,0,6,2,5,Regular / Moderate-Value Customers
5396,26,Graduation,Married,68487.0,1366,29,48,0,9,7,13,High-Value & Highly Engaged Customers
5250,71,Master,Widow,51373.0,1564,21,75,1,5,5,11,High-Value & Highly Engaged Customers
1052,45,Graduation,Married,56796.0,1001,24,24,0,8,9,7,High-Value & Highly Engaged Customers
2802,22,2n Cycle,Married,87000.0,961,17,61,0,4,6,7,High-Value & Highly Engaged Customers
6343,55,Graduation,Married,79823.0,1518,22,6,1,6,9,7,High-Value & Highly Engaged Customers
6507,34,Graduation,Single,30828.0,56,6,16,0,1,1,4,Low-Value / Low-Engagement Customers
7901,43,Master,Married,34109.0,22,3,39,0,0,0,3,Low-Value / Low-Engagement Customers
4865,40,Master,Divorced,53367.0,400,14,2,0,5,1,8,Regular / Moderate-Value Customers
2686,45,Basic,Together,22390.0,26,3,49,0,1,0,2,Low-Value / Low-Engagement Customers
3107,38,Graduation,Together,71322.0,350,12,31,0,4,1,7,Regular / Moderate-Value Customers
7734,21,Graduation,Other,79244.0,1216,21,58,2,4,10,7,High-Value & Highly Engaged Customers
1146,65,Master,Together,49912.0,874,22,5,1,10,5,7,High-Value & Highly Engaged Customers
11031,64,PhD,Married,48699.0,40,4,90,0,1,0,3,Regular / Moderate-Value Customers
7428,39,Graduation,Together,80144.0,1367,18,47,0,3,7,8,High-Value & Highly Engaged Customers
975,58,Graduation,Single,54252.0,264,10,25,0,4,1,5,Regular / Moderate-Value Customers
1103,38,Master,Married,81929.0,2053,18,60,2,4,4,10,High-Value & Highly Engaged Customers
3422,39,Graduation,Married,76068.0,1376,9,67,2,2,3,4,High-Value & Highly Engaged Customers
1055,38,Master,Married,53204.0,45,4,40,0,1,0,3,Regular / Moderate-Value Customers
6544,65,PhD,Together,67911.0,976,24,63,0,6,7,11,High-Value & Highly Engaged Customers
1241,30,2n Cycle,Married,14796.0,51,4,1,0,1,0,3,Low-Value / Low-Engagement Customers
2909,40,PhD,Married,78128.0,1264,18,89,2,8,4,6,High-Value & Highly Engaged Customers
5802,42,Basic,Married,14188.0,75,6,40,0,2,0,4,Low-Value / Low-Engagement Customers
1407,28,Basic,Married,20425.0,57,5,5,0,2,0,3,Low-Value / Low-Engagement Customers
6183,52,Master,Married,58646.0,140,7,3,0,2,1,4,Regular / Moderate-Value Customers
340,44,Graduation,Divorced,72967.0,497,17,1,1,7,2,8,High-Value & Highly Engaged Customers
5991,65,Master,Married,48150.0,266,10,24,0,5,1,4,Regular / Moderate-Value Customers
3104,53,Graduation,Single,82332.0,2006,20,89,1,5,3,12,High-Value & Highly Engaged Customers
9729,59,Graduation,Widow,58275.0,615,17,48,0,8,2,7,Regular / Moderate-Value Customers
1008,33,PhD,Together,44953.0,1021,23,31,1,7,3,13,High-Value & Highly Engaged Customers
11091,61,Graduation,Together,34587.0,22,4,68,0,1,0,3,Regular / Moderate-Value Customers
3969,40,Master,Together,43018.0,133,6,46,0,2,2,2,Low-Value / Low-Engagement Customers
1916,60,Master,Married,45736.0,437,14,92,0,7,1,6,Regular / Moderate-Value Customers
9907,45,Master,Together,66476.0,1013,24,80,0,6,8,10,Regular / Moderate-Value Customers
87,33,2n Cycle,Married,27733.0,57,5,16,0,2,0,3,Low-Value / Low-Engagement Customers
8659,62,PhD,Together,69805.0,1038,25,50,0,6,8,11,High-Value & Highly Engaged Customers
6262,52,Master,Single,72217.0,1573,21,93,0,3,10,8,High-Value & Highly Engaged Customers
6147,43,Graduation,Divorced,25818.0,28,3,51,0,0,1,2,Low-Value / Low-Engagement Customers
8832,38,Master,Together,37509.0,123,7,24,0,3,0,4,Low-Value / Low-Engagement Customers
10067,38,2n Cycle,Together,25176.0,13,3,79,0,1,0,2,Low-Value / Low-Engagement Customers
7532,34,Graduation,Married,43586.0,132,7,26,0,3,0,4,Regular / Moderate-Value Customers
4915,58,2n Cycle,Married,53230.0,732,19,86,0,5,2,12,Low-Value / Low-Engagement Customers
2115,57,Graduation,Together,50116.0,66,5,68,1,1,0,4,Regular / Moderate-Value Customers
2088,42,Graduation,Together,84906.0,1631,23,98,3,5,6,12,High-Value & Highly Engaged Customers
2493,48,Graduation,Married,61286.0,608,16,34,0,7,1,8,Regular / Moderate-Value Customers
6292,28,PhD,Married,82333.0,1822,17,60,1,4,3,10,High-Value & Highly Engaged Customers
1631,49,PhD,Together,65220.0,1282,19,3,0,8,4,7,High-Value & Highly Engaged Customers
10104,40,Graduation,Together,33590.0,8,3,65,0,1,0,2,Regular / Moderate-Value Customers
3006,38,Graduation,Divorced,30992.0,43,4,83,0,1,0,3,Low-Value / Low-Engagement Customers
3919,38,Master,Single,72309.0,1931,19,64,1,5,6,8,High-Value & Highly Engaged Customers
11181,65,PhD,Married,156924.0,8,0,85,0,0,0,0,Low-Value / Low-Engagement Customers
642,34,Basic,Married,16005.0,103,5,69,0,2,1,2,Low-Value / Low-Engagement Customers
4369,57,Master,Other,65487.0,1169,14,48,0,3,5,6,High-Value & Highly Engaged Customers
10127,49,Graduation,Married,58692.0,395,14,21,0,8,2,4,Regular / Moderate-Value Customers
271,45,Graduation,Widow,40590.0,258,10,30,1,3,4,3,Regular / Moderate-Value Customers
4973,44,Graduation,Single,20587.0,25,4,39,0,1,1,2,Low-Value / Low-Engagement Customers
2948,60,Master,Divorced,62637.0,185,9,76,0,2,2,5,Regular / Moderate-Value Customers
2715,48,Master,Divorced,29435.0,180,7,11,0,3,2,2,Regular / Moderate-Value Customers
10432,40,Graduation,Divorced,19346.0,22,4,26,0,1,0,3,Low-Value / Low-Engagement Customers
9216,43,Graduation,Married,35788.0,44,5,34,0,2,0,3,Regular / Moderate-Value Customers
7124,46,Graduation,Divorced,36997.0,94,7,72,0,2,1,4,Regular / Moderate-Value Customers
9727,57,Graduation,Married,23539.0,81,6,13,0,2,0,4,Low-Value / Low-Engagement Customers
5136,41,Graduation,Single,65333.0,798,21,58,2,9,4,8,High-Value & Highly Engaged Customers
9790,57,Graduation,Single,78499.0,1334,18,12,1,11,3,4,High-Value & Highly Engaged Customers
1818,43,PhD,Together,29732.0,38,4,23,0,2,0,2,Regular / Moderate-Value Customers
1100,54,Master,Together,41275.0,61,7,33,0,3,1,3,Regular / Moderate-Value Customers
7873,41,PhD,Together,63516.0,300,12,30,0,4,1,7,Regular / Moderate-Value Customers
10609,52,PhD,Married,42769.0,88,6,15,0,1,1,4,Regular / Moderate-Value Customers
6950,56,Master,Married,49572.0,54,5,25,0,2,0,3,Regular / Moderate-Value Customers
7233,42,Graduation,Married,69209.0,1782,14,4,1,5,3,6,High-Value & Highly Engaged Customers
9481,38,Graduation,Married,17148.0,68,7,80,0,3,1,3,Low-Value / Low-Engagement Customers
7699,45,Graduation,Widow,40590.0,258,10,30,1,3,4,3,Regular / Moderate-Value Customers
2711,38,Master,Together,30560.0,31,4,6,0,1,0,3,Low-Value / Low-Engagement Customers
8933,31,2n Cycle,Married,32146.0,66,6,16,0,2,0,4,Low-Value / Low-Engagement Customers
8726,50,2n Cycle,Divorced,41713.0,174,8,57,0,3,1,4,Regular / Moderate-Value Customers
1515,39,Master,Together,34176.0,28,4,9,0,1,0,3,Low-Value / Low-Engagement Customers
5186,59,PhD,Married,58482.0,731,20,59,1,7,4,9,Regular / Moderate-Value Customers
10157,49,Graduation,Single,59686.0,274,11,78,0,4,1,6,Low-Value / Low-Engagement Customers
5667,50,PhD,Married,60896.0,1701,23,90,0,9,10,4,High-Value & Highly Engaged Customers
902,34,Graduation,Together,62994.0,312,12,74,0,6,2,4,Regular / Moderate-Value Customers
977,57,Graduation,Together,47320.0,414,14,10,0,5,1,8,Regular / Moderate-Value Customers
7313,65,2n Cycle,Widow,74859.0,1565,22,63,1,6,5,11,High-Value & Highly Engaged Customers
7600,22,Basic,Single,15253.0,29,4,13,0,1,0,3,Low-Value / Low-Engagement Customers
9706,40,PhD,Single,31560.0,94,6,98,0,2,1,3,Regular / Moderate-Value Customers
2429,60,Graduation,Divorced,72071.0,1338,17,4,0,5,4,8,High-Value & Highly Engaged Customers
3520,24,Master,Single,91172.0,1092,14,94,4,4,3,7,High-Value & Highly Engaged Customers
10394,30,Graduation,Married,90000.0,1479,17,91,3,4,8,5,High-Value & Highly Engaged Customers
4548,33,Graduation,Single,41967.0,54,4,66,0,1,0,3,Regular / Moderate-Value Customers
9362,49,Graduation,Single,69263.0,568,17,14,1,9,1,7,Regular / Moderate-Value Customers
3968,44,2n Cycle,Divorced,65706.0,1199,26,77,3,11,3,12,High-Value & Highly Engaged Customers
4084,39,Graduation,Together,60934.0,873,21,41,0,6,4,11,High-Value & Highly Engaged Customers
6721,63,Graduation,Married,71965.0,1213,14,21,0,6,3,5,High-Value & Highly Engaged Customers
2829,59,Graduation,Married,65210.0,731,20,25,2,9,3,8,Regular / Moderate-Value Customers
1772,39,PhD,Married,79174.0,2043,18,2,2,5,6,7,High-Value & Highly Engaged Customers
1544,47,Master,Divorced,81380.0,1893,16,51,0,4,2,10,High-Value & Highly Engaged Customers
492,41,PhD,Other,48432.0,424,14,3,0,7,1,6,Regular / Moderate-Value Customers
4377,43,Graduation,Married,52914.0,575,13,32,1,7,3,3,Regular / Moderate-Value Customers
4541,59,Graduation,Together,38946.0,257,10,84,0,3,1,6,Regular / Moderate-Value Customers
1321,40,Graduation,Married,26067.0,56,6,49,0,3,0,3,Low-Value / Low-Engagement Customers
8858,42,PhD,Married,44325.0,542,17,69,1,8,2,7,Regular / Moderate-Value Customers
3266,50,Graduation,Married,42523.0,125,6,96,0,1,1,4,Low-Value / Low-Engagement Customers
11187,36,Basic,Single,26487.0,69,6,23,0,2,1,3,Low-Value / Low-Engagement Customers
8207,57,2n Cycle,Married,53233.0,40,4,18,0,1,0,3,Regular / Moderate-Value Customers
9723,54,Graduation,Married,67716.0,1016,24,8,1,7,4,13,High-Value & Highly Engaged Customers
2666,42,Master,Married,76234.0,907,22,21,1,8,3,11,High-Value & Highly Engaged Customers
5721,58,PhD,Married,84117.0,1566,23,60,1,7,10,6,High-Value & Highly Engaged Customers
10652,57,Master,Together,65487.0,1169,14,48,0,3,5,6,High-Value & Highly Engaged Customers
1646,42,Basic,Married,25224.0,46,5,36,0,1,1,3,Low-Value / Low-Engagement Customers
4418,31,Master,Single,89616.0,1644,24,36,0,7,5,12,High-Value & Highly Engaged Customers
2656,43,Graduation,Divorced,40851.0,59,4,63,0,1,1,2,Regular / Moderate-Value Customers
7990,67,Graduation,Married,27469.0,17,3,2,0,0,0,3,Low-Value / Low-Engagement Customers
8722,57,2n Cycle,Married,82347.0,1853,24,38,2,7,7,10,High-Value & Highly Engaged Customers
7118,57,Graduation,Married,73803.0,1528,20,61,1,9,5,6,High-Value & Highly Engaged Customers
2980,62,Master,Single,8820.0,35,6,52,0,3,0,3,Regular / Moderate-Value Customers
1839,40,Graduation,Single,43322.0,141,7,25,0,3,0,4,Low-Value / Low-Engagement Customers
10722,41,Graduation,Together,55593.0,546,15,63,1,6,6,3,Regular / Moderate-Value Customers
2632,60,Graduation,Married,50501.0,500,13,10,1,5,4,4,Regular / Moderate-Value Customers
9014,39,Graduation,Married,37085.0,61,6,65,0,3,0,3,Regular / Moderate-Value Customers
7620,24,Basic,Single,16185.0,106,6,71,0,2,2,2,Low-Value / Low-Engagement Customers
10968,45,Graduation,Single,57731.0,704,22,0,0,8,8,6,High-Value & Highly Engaged Customers
11133,41,PhD,Other,48432.0,424,14,3,0,7,1,6,Regular / Moderate-Value Customers
